,size,Group,Verse text
Jr 30:21,1,Starý zákon,"A povstane z něho nejdůstojnější jeho, a panovník jeho z prostředku jeho vyjde, kterémuž rozkáži přiblížiti se, aby předstoupil přede mne. Nebo kdo jest ten, ješto by slíbil za sebe, že předstoupí přede mne? dí Hospodin."
Jr 48:40,1,Starý zákon,"Toto praví Hospodin: Aj, jako orel poletí (nepřítel) a roztáhne svá křídla na Moaba."
J 21:18,1,Evangelia,"V pravdě, v pravdě pravím tobě: když jsi byl mladší, opasoval jsi se sám a chodil jsi, kam jsi chtěl; když však sestárneš, vztáhneš ruce své a jiný tě opáše a povede, kam nechceš.“"
R 7:19,1,Nový zákon,"vždyť nečiním to dobré, které chci, nýbrž konám to zlé, kterého nechci,"
L 2:20,1,Evangelia,"I navrátili se pastýři, velebíce a chválíce Boha ze všeho, co slyšeli a viděli tak, jak jim bylo pověděno."
Iz 47:13,1,Starý zákon,"Ustáváš s množstvím rad svých. Nechať se nyní postaví hvězdáři, kteříž spatřují hvězdy, a oznamují na každý měsíc, a vysvobodí tě z toho, což přijíti má na tě."
Mk 16:3,1,Evangelia,Mluvily vespolek: „Kdo nám odvalí kámen ode dveří hrobu?“
J 1:12,1,Evangelia,"Kolikokoli však jej přijali, dal jim moc státi se dítkami Božími, těm (totiž), kteří věří ve jméno jeho,"
Mou 16:24,1,Deuterokanonické knihy,"Příroda totiž, která tobě, svému tvůrci, slouží, stupňuje síly své, aby trestala nespravedlivce, a (zase) je zeslabuje, aby dobře činila těm, kdož doufají v tebe."
1S 17:54,1,Starý zákon,"Potom David vzav hlavu toho Filistinského, přinesl ji do Jeruzaléma, a odění jeho složil v stanu svém."
Mk 9:30,1,Evangelia,"Učil pak učeníky své a řekl jim: „Syn člověka bude vydán v ruce lidské, a zabijí ho, a když bude zabit, třetího dne vstane z mrtvých.“"
J 7:16,1,Evangelia,"Odpověděl jim Ježíš a řekl: Mé učení neníť mé, ale toho, kterýž mne poslal."
J 10:18,1,Evangelia,"Nikdo mi ho nebere, ale já jej dávám sám od sebe. Mám moc dáti jej, a mám moc zase jej vzíti; takový příkaz jsem dostal od Otce.“ "
Z 104:1,1,Starý zákon,"Alleluja. Chvalte Pána, vzývejte jméno jeho, hlásejte mezi národy, díla jeho."
1K 15:21,1,Nový zákon,"Nebo poněvadž skrze člověka smrt, skrze člověka i vzkříšení z mrtvých."
1K 5:7,1,Nový zákon,"Vičisťte starý kvas, abyste byli nové skropení, jakož ste nenakvašeni. Nebo Beránek náš Velikonoční obětován jest Kristus."
Z 69:21,1,Starý zákon,"Pohanění potřelo srdce mé, pročež jsem byl v žalosti. Očekával jsem, zdali by mne kdo politoval, ale žádného nebylo, zdali by kdo potěšiti chtěli, ale nedočkal jsem."
Dt 4:19,1,Starý zákon,"abys zdvihna oči k nebi a vida slunce, měsíc a všecky nebeské hvězdy, nedal snad unésti se klamem k jejich bohopoctě a nectil tak věcí, které stvořil Hospodin, Bůh tvůj, k službě všem národům, kteří jsou pod nebem;"
R 1:4,1,Nový zákon,"Kterýž prokázán jest býti Synem Božím mocně, podlé Ducha posvěcení, skrze z mrtvých vstání, totiž o Ježíši Kristu, Pánu našem,"
2S 16:12,1,Starý zákon,"Snad popatří Hospodin na ssoužení mé, a odplatí mi Hospodin dobrým za zlořečenství jeho dnes."
2S 16:9,1,Starý zákon,"Tu pravil Abisaj, syn Sarviin, králi: „Proč zlořečí tato psí mrcha pánu mému, králi? Půjdu a setnu mu hlavu!"""
Z 115:1,1,Starý zákon,"Ne nám, Hospodine, ne nám, ale jménu svému dej čest, pro milosrdenství své a pro pravdu svou."
J 8:47,1,Evangelia,"Kdo z Boha jest, slova Boží slyší; protož vy neslyšíte, že z Boha nejste."
R 11:35,1,Nový zákon,"Aneb kdo prvé dal jemu, a bude mu odplaceno?"
R 8:28,1,Nový zákon,"Víme však, že těm, kteří milují Boha, všecky věci napomáhají k dobrému, (jakožto) těm, kteří podle úradku (Božího) jsou povoláni. "
Mt 26:75,1,Evangelia,"I rozpomenul se Petr na slovo Ježíšovo, kteréž byl řekl: Prvé než kohout zazpívá, třikrát mne zapřeš. a vyšed ven, plakal hořce."
1K 10:10,1,Nový zákon,"ani nereptejte, jako někteří z nich reptali, a zahynuli od zhoubce."
1K 10:12,1,Nový zákon,"A proto, kdo se domnívá, že stojí, hleď, abys nepadl."
J 14:7,1,Evangelia,"Kdybyste byli poznali mne, byli byste poznali i Otce mého; a od této chvíle poznáváte ho, ba viděli jste jej.“"
Z 83:4,1,Starý zákon,"Ano, vrabec našel si příbytek, a hrdlička své hnízdo, do něhož ukládá své mladé – tvé oltáře, Pane zástupu, můj králi a můj Bože!"
Zj 22:10,1,Nový zákon,I dí mi: Nezapečeťúj slov proroctví knihy této: neboť čas blízko jest.
1K 13:13,1,Nový zákon,"Nyní pak zůstávají, víra, naděje, láska, tyto tři věci: větší pak z nich jest láska."
L 16:19,1,Evangelia,"„Byl jeden bohatý člověk, oblékal se do šarlatu a kmentu a denně skvěle hodoval. "
L 12:13,1,Evangelia,"I pravil mu kdosi ze zástupu: „Mistře, řekni mému bratru, ať se rozdělí se mnou o dědictví.“"
J 12:3,1,Evangelia,"Maria pak vzavši libru masti drahé z nardu výborného, pomazala noh Ježíšových, a vytřela vlasy svými nohy jeho. I naplněn jest dům vůní té masti."
J 3:14,1,Evangelia,"Jako Mojžíš vyvýšil hada na poušti, tak musí býti vyvýšen Syn člověka, "
J 12:25,1,Evangelia,"zůstává samotno; zemře-li však, přináší mnoho užitku. Kdo miluje život svůj, ztratí jej, a kdo nenávidí život svůj na tomto světě, k životu věčnému zachová jej."
L 10:13,1,Evangelia,"Běda tobě, Korozaim, běda tobě, Betsaido! Neboť kdyby v Tyru a Sidonu byly se udály divy, které se děly ve vás, byli by dávno v žínici a popelu sedíce učinili pokání."
L 18:18,1,Evangelia,"I otázal se ho jeden náčelník řka: „Mistře dobrý, co musím učinit, abych obdržel život věčný?“"
Mk 11:23,1,Evangelia,"Vpravdě pravím vám: Kdo řekne této hoře: ,Zdvihni se a vrz se do moře‘, a nebude pochybovati ve svém srdci, nýbrž věřiti, že se mu stane, co praví, stane se mu."
Pr 31:10,1,Starý zákon,Ženu statečnou kdo nalezne? Nebo daleko nad perly cena její.
2K 6:2,1,Nový zákon,"Neboť praví: V čas příjemný vyslyšel jsem tě, a v den spasení pomohl jsem tobě. Hle nyní jest čas příjemný, hle, nyní jest den spasení."
1Tm 1:1,1,Nový zákon,"Pavel, apoštol Ježíše Krista, podlé zřízení Boha spasitele našeho, a Pána Jezukrista, naděje naší,"
J 21:7,1,Evangelia,"Tu řekl Petrovi ten učeník, kterého miloval Ježíš: „Pán jest to!“ Šimon Petr uslyšev, že to jest Pán, opásal si roucho svrchní, neboť byl nahý, a pustil se do moře."
Mt 23:38,1,Evangelia,"Hle, zanechá se vám dům váš pustý;"
R 6:21,1,Nový zákon,"Nuže, který užitek měli jste tehdy? Věci, za které se nyní stydíte; neboť konec těch věcí jest smrt. "
Iz 4:1,1,Starý zákon,"I chopí se sedm žen muže jednoho v ten den, a řeknou: Chléb svůj jísti budeme, a rouchem svým se odívati, toliko ať po tobě se jmenujeme; odejmi pohanění naše."
J 18:9,1,Evangelia,"to aby se naplnilo slovo, jež měl na mysli: »Z těch, které jsi mi dal, jsem neztratil ani jednoho«."
Ef 4:24,1,Nový zákon,"a obléci člověka nového, stvořeného podle Boha ve spravedlnosti a svatosti pravé."
Sk 8:32,1,Nový zákon,"Místo pak toho písma, kteréž četl, toto bylo: Jako ovce k zabití veden jest, a jako beránek němý před tím, kdož jej střiže, tak neotevřel úst svých."
Z 135:6,1,Starý zákon,"Cožkoli chce Hospodin, to činí na nebi i na zemi, v moři i ve všech propastech."
R 8:22,1,Nový zákon,"Víme zajisté, že veškeré tvorstvo spolu sténá a trpí bolest až dosavad. "
R 8:18,1,Nový zákon,"Nebo mám za to, že nejsou rovná utrpení tohoto času budoucí slávě, kteráž se zjeví v nás."
Mk 16:18,1,Evangelia,"hady bráti, a jestliže by co jedovatého pili, neuškodí jim; na nemocné budou ruce vzkládati, a ti se uzdraví.“"
1Tm 1:4,1,Nový zákon,"Ani oblibovati básní a vypravování rodů, čemuž konce není, odkudž jen hádky pocházejí, více nežli vzdělání Boží, kteréž jest u víře."
Jr 42:1,1,Starý zákon,"Všichni vůdcové vojska, Johanan, syn Kareův, Jezoniáš, syn Osaiášův, i ostatní lid od malého až do velikého přistoupili"
J 8:5,1,Evangelia,v zákoně pak Mojžíš nám přikázal takové kamenovati.
J 2:11,1,Evangelia,Tím učinil Ježíš počátek divů v Káně galilejské a zjevil slávu svou; i uvěřili v něho učeníci jeho.
Sk 1:11,1,Nový zákon,"a řekli: „Galilejští, proč stojíte a hledíte do nebe? Tento Ježíš, vzatý od vás na nebe, přijde týmž způsobem, jak jste jej spatřili odcházeti do nebe.“"
Da 7:9,1,Starý zákon,"Hleděl jsem na to, až byly postaveny trůny, a stařec velikého věku se posadil; roucho jeho bylo jako sníh bílé, a vlasy hlavy jeho jako čistá vlna; trůn jeho byly plameny ohně, kola jeho – hořící oheň."
Mt 24:37,1,Evangelia,"Ale jakož bylo za dnů Noé, takť bude i příchod Syna člověka."
Mk 10:47,1,Evangelia,"A uslyšev, že to jest Ježíš Nazaretský, počal volati a říkati: „Synu Davidův, Ježíši, smiluj se nade mnou.“"
2K 2:6,1,Nový zákon,"Toto pokárání od většiny, kterého se mu dostalo, stačí; "
Mt 7:24,1,Evangelia,"Každý tedy, kdo slyší tato slova má a koná je, bude připodobněn muži moudrému, jenž postavil dům svůj na skálu."
Gn 27:27,1,Starý zákon,"I přistoupil a políbil ho. A jakž ucítil Izák vůni roucha jeho, požehnal mu, řka: Pohleď, vůně syna mého jest jako vůně pole, jemuž požehnal Hospodin."
L 19:43,1,Evangelia,"neboť přijdou na tebe dnové, ve kterých nepřátelé tvoji obklíčí tě náspem a oblehnou tě a sevrou tě se všech stran,"
L 19:44,1,Evangelia,"srovnají se zemí tebe i tvé děti v tobě, nenechají v tobě kámen na kameni za to, že jsi nepoznalo dobu, kdy tě Bůh přišel shlédnouti.“"
2P 1:20,1,Nový zákon,"Tomu nejprvé rozumějíce, že žádné proroctví Písma vlastním vyložením se nestává."
2Pa 12:6,1,Starý zákon,"Knížata Israelova i král poníživše se řekli: „Spravedlivý je Hospodin!"""
L 9:57,1,Evangelia,"Když pak se brali cestou, kdosi řekl k němu: „Budu tě následovati, kamkoli půjdeš.“"
1K 5:8,1,Nový zákon,"Proto slavme hody nikoli s kvasem starým, ani s kvasem špatnosti a nešlechetnosti, nýbrž s přesnicemi upřímnosti a pravdy."
Zj 18:2,1,Nový zákon,"I zkřikl silně hlasem velikým, řka: Padl, padl Babylon ten veliký, a učiněn jest příbytkem ďáblů, a stráží každého ducha nečistého, a stráží všelikého ptactva nečistého a ohyzdného."
Pr 3:30,1,Starý zákon,"Nevaď se s člověkem bez příčiny, jestližeť neučinil zlého."
Gn 46:27,1,Starý zákon,"Synové Josefovi, kteří se mu narodili v Egypte, byly dvě duše. Všech duší domu Jakobova, které přišly do Egypta, bylo sedmdesát."
1K 9:14,1,Nový zákon,"Tak i Pán nařídil těm, kteříž evangelium zvěstují, aby z evangelium živi byli."
L 4:35,1,Evangelia,"I přikázal mu Ježíš řka: „Umlkni a vyjdi od něho.“ A duch zlý vrhnuv jej doprostřed, vyšel od něho nic mu neuškodiv."
L 8:29,1,Evangelia,"Přikazoval totiž duchu nečistému, aby vyšel od toho člověka. Neboť již po mnoho časů jej uchvacoval; i býval spoután řetězy a okovy a hlídán, ale on přetrhávaje pouta, býval puzen od ducha zlého na pouště."
L 8:27,1,Evangelia,"A když vystoupil na zemi, potkal se s ním jeden muž z města, který měl ducha zlého již po mnoho časů, a neodíval se rouchem ani nezůstával v domě, nýbrž v hrobech."
L 8:30,1,Evangelia,"I otázal se ho Ježíš řka: „Jak se jmenuješ?“ On pak řekl: „Pluk“, neboť mnoho duchů zlých vešlo do něho."
L 8:33,1,Evangelia,"Vyšedše tedy duchové zlí od toho člověka, vešli do vepřů a tu hnalo se stádo srázem do jezera a utonulo."
L 8:37,1,Evangelia,"I prosilo ho veškeré množství krajiny gerasenské, aby odešel od nich, neboť byli pojati bázní velikou. On tedy vstoupiv na loď, navrátil se."
L 9:61,1,Evangelia,"Ještě jiný mu řekl: „Budu tě následovati, pane, jen mi napřed dovol, abych se rozloučil doma s rodinou.“"
Mt 8:21,1,Evangelia,"Jiný pak z učeníků jeho řekl jemu: „Pane, dovol mi prve odejíti a pochovati otce mého.“"
Mt 19:21,1,Evangelia,"Řekl mu Ježíš: „Chceš-li dokonalý býti, jdi, prodej co máš a dej chudým, a budeš míti poklad v nebi; a pojď a následuj mne.“"
Mt 19:22,1,Evangelia,"Uslyšev mládenec slova ta, odešel smuten, neboť měl mnoho statků."
L 19:40,1,Evangelia,"Ale on řekl jim: „Pravím vám: Budou-li tito mlčeti, kamení bude volati.“"
J 3:27,1,Evangelia,"Odpověděl Jan a řekl: Nemůžť člověk vzíti ničeho, leč by jemu dáno bylo s nebe."
L 1:37,1,Evangelia,Bohu není nic nemožného.“ 
L 11:22,1,Evangelia,"Když však silnější než on přijda, přemůže ho, odejme veškerou jeho zbroj, na níž spoléhal, a rozdělí kořist jeho."
Mt 12:45,1,Evangelia,"Tu jde a vezme s sebou sedm jiných duchů horších, nežli jest sám, a vejdouce přebývají tam. I stávají se poslední věci člověka toho horší, než byly první. Tak bude i tomuto pokolení špatnému.“"
J 19:7,1,Evangelia,"Židé mu odpověděli: „My máme zákon, a podle zákona má umříti, neboť se činil Synem Božím.“"
Mt 15:24,1,Evangelia,On pak odpověděl: „Nejsem poslán leč k zahynulým ovcím domu israelského.“
L 21:10,1,Evangelia,"Tehdy pravil jim: Povstaneť národ proti národu, a království proti království."
Mt 7:12,1,Evangelia,"Všecko tedy, cokoli chcete, aby vám lidé činili, i vy čiňte jim. To-ť zajisté jest Zákon i Proroci."
Za 4:1,1,Starý zákon,"Potom navrátil se anděl, kterýž mluvil se mnou, a zbudil mne jako muže, kterýž zbuzen bývá ze sna svého."
L 15:31,1,Evangelia,"On však řekl jemu: ,Synu můj, ty jsi vždycky se mnou, a všecky věci mé jsou tvoje;"
L 21:37,1,Evangelia,"I býval ve dne v chrámě, uče, ale v noci vycházeje, přebýval na hoře, kteráž slove Olivetská."
L 19:31,1,Evangelia,"A otáže-li se vás kdo: ,Proč je odvazujete?‘ takto mu řekněte: ,Pán ho potřebuje.‘“"
L 19:33,1,Evangelia,"A když odvazovali to oslátko, řekli páni jeho k nim: Proč odvazujete oslátko?"
L 19:34,1,Evangelia,Oni pak řekli: „Pán ho potřebuje.“
Pis 4:12,1,Starý zákon,"Zahrada zamčená jsi sestro má, nevěsto; v zahradě zamčené pramen na pečeť."
2K 9:6,1,Nový zákon,"Ale totoť pravím: Kdo skoupě rozsívá, skoupě i žíti bude; a kdož rozsívá ochotně, ochotně i žíti bude."
Sk 16:30,1,Nový zákon,"a vyved je ven řekl: „Pánové, co mám činiti, abych byl spasen?“"
L 14:21,1,Evangelia,"A služebník vrátiv se, zvěstoval to pánu svému. Tu rozhněval se hospodář a řekl svému služebníku: ,Vyjdi rychle na náměstí a ulice města, a uveď sem chudé, zmrzačelé a slepé i kulhavé.‘"
L 3:3,1,Evangelia,"I chodil po vší okolní krajině Jordánské, káže křest pokání na odpuštění hříchů,"
2Te 3:10,1,Nový zákon,"Vždyť i když jsme byli u vás, přikazovali jsme vám toto: Nechce-li kdo pracovati, ať nejí."
2Te 3:12,1,Nový zákon,"Takovým přikazujeme a napomínáme v Pánu Ježíši Kristu, aby pokojně pracujíce, jedli chléb svůj."
2S 10:5,1,Starý zákon,"To když oznámili Davidovi, poslal proti nim, (nebo muži ti zohaveni byli velice), a řekl jim král: Pobuďte v Jerichu, dokudž neobrostou brady vaše, potom se navrátíte."
Iz 60:6,1,Starý zákon,"Záplava velbloudů tě zatopí, dromedáři z Madjanu, z Efy; všichni také ze Saby přijdou, zlato, jakož i kadidlo přinesou a slávu Páně zvěstovat budou."
Gn 45:26,1,Starý zákon,"A zvěstovali jemu, řkouce: Jozef syn tvůj živ jest: a on panuje ve vší zemi Egyptské. Což uslyšev Jákob, jako z těžkého sna procítiv, však nevěřil jim."
Sk 5:41,1,Nový zákon,"I šli z velerady s radostí nad tím, že byli hodni učiněni trpěti pohanu pro jméno Ježíšovo,"
Zj 21:3,1,Nový zákon,"I slyšel sem hlas veliký z trůnu, řkoucí: Hle stánek Boží s lidmi, a přebývati bude s nimi. A oni lid jeho budou: a on Bůh s nimi bude jejich Bůh:"
Iz 42:6,1,Starý zákon,"„Já, Hospodin, povolal jsem tě k spravedlnosti, vzal jsem tě za ruku a zachoval jsem tebe. A učinil jsem tebe prostředníkem, smlouvy lidu a světlem národům,"
1Kr 8:29,1,Starý zákon,"Oči tvé buďtež otevřeny na dům tento v noci i ve dne, na dům, o kterém jsi řekl: „Bude jméno mé tu"", bys vyslyšel modlitbu, kterou modlí se k tobě služebník tvůj na místě tomto,"
L 8:12,1,Evangelia,"A kteříž podlé cesty, jsou ti, kteříž slyší; a potom přichází ďábel, a vynímá slovo z srdce jejich, aby věříce, spaseni nebyli."
J 10:2,1,Evangelia,"Kdo však vchází dveřmi, jest pastýř ovcí."
J 10:1,1,Evangelia,"„Vpravdě, vpravdě pravím vám: Kdo nevchází dveřmi do ovčince, nýbrž odjinud vstupuje, ten jest zloděj a lotr."
J 10:7,1,Evangelia,"Ježíš tedy řekl jim opět: „Vpravdě, vpravdě pravím vám: Já jsem dveře k ovcím."
J 10:6,1,Evangelia,"Toto podobenství pověděl jim Ježíš, ale oni neporozuměli, co jim mluvil."
J 10:10,1,Evangelia,"Zloděj přichází jenom krást, zabíjet a hubit; já jsem přišel, aby měly život a aby měly hojnost.“"
Fp 1:18,1,Nový zákon,"Co z toho? Jen když každým způsobem, ať pod záminkou (nějakou), ať opravdově zvěstuje se Kristus? A z toho se raduji. Avšak též radovati se budu,"
J 17:22,1,Evangelia,"A já slávu, kterou si mi dal, dal sem jim: aby byli jedno, jakož i my jedno jsme."
Zj 21:23,1,Nový zákon,"A to město nepotřebuje slunce ani měsíce, aby svítili v něm; nebo sláva Boží je osvěcuje, a svíce jeho jest Beránek."
Mt 17:5,1,Evangelia,"Když ještě mluvil, hle, oblak světlý zastínil je, a hlas z oblaku zazněl řka: „Tento jest Syn můj milý, v němž se mi zalíbilo, toho poslouchejte.“"
R 8:26,1,Nový zákon,"Podobně však i Duch spolu přispívá slabosti naší. Nevíme totiž, zač bychom měli se modliti, jak jest potřebí; ale Duch sám přimlouvá se za nás za všecky vzdechy nevyslovenými. "
Sk 8:17,1,Nový zákon,"Tehdy vzkládali na ně ruce, a oni přijali Ducha svatého."
1K 12:3,1,Nový zákon,"Protož známoť vám činím, že žádný v Duchu Božím mluvě, nezlořečí Ježíši, a žádný nemůže říci Pán Ježíš, jediné v Duchu svatém."
L 2:47,1,Evangelia,"Děsili se pak všickni, kteříž jej slyšeli, nad rozumností a odpověďmi jeho."
Dt 32:52,1,Starý zákon,"Naproti uzříš zemi, kterou já dám synům Israelovým, ale nevejdeš do ní."
1P 3:22,1,Nový zákon,"jenž jest na pravici Boží; on (pohltiv smrt, abychom se stali dědici života věčného) přišel do nebe, kde jsou mu poddáni andělé i mocnosti a síly."
Iz 48:21,1,Starý zákon,"Nežíznili na poušti, když je vedl; vodu ze skály vyvedl jim, roztrhl skálu i tekly vody."
J 11:21,1,Evangelia,"I řekla Marta k Ježíšovi: „Pane, kdybys byl tu byl, bratr můj nebyl by umřel."
J 11:26,1,Evangelia,"a každý, kdo je živ a věří ve mne, i kdyby zemřel, bude živ; a každý, kdo je živ a věří ve mne, nezemře na věky. Věříš tomu?“"
Ez 36:28,1,Starý zákon,"I budete bydliti v zemi, kterouž jsem byl dal otcům vašim, a budete lidem mým, a já budu vaším Bohem."
Dt 18:15,1,Starý zákon,"Proroka z prostředku tvého, z bratří tvých, jako já jsem, vzbudí tobě Hospodin Bůh tvůj; jeho poslouchati budete,"
J 19:10,1,Evangelia,I řekl mu Pilát: „Se mnou nemluvíš? Nevíš-li že mám moc tebe propustiti a mám moc tebe ukřižovati?“
Ga 5:21,1,Nový zákon,"závisti, opilství, nestřídmost a podobné; a to vám předpovídám, jak jsem vám již i předpověděl: lidé, kteří takové věci činí, nebudou mít údělu v království Božím. "
Z 144:15,1,Starý zákon,"Oči všech doufají v tebe, Pane, a ty dáváš jim pokrm v čas příhodný,"
Iz 25:8,1,Starý zákon,"Sehltí i smrt u vítězství, a setře Panovník Hospodin slzu s všeliké tváři, a pohanění lidu svého odejme ze vší země; (nebo Hospodin mluvil)."
L 11:11,1,Evangelia,Kdo pak z vás otce prosí za chléb: zdali kámen dá jemu? Aneb za rybu: zdali místo ryby dá jemu hada?
Mal 1:9,1,Starý zákon,"A nyní uprošujte Boha, aby se smiloval nad vámi, – rukama vašima staň se tak – přijme-li snad na milost vás, praví Hospodin zástupů."
Gn 3:16,1,Starý zákon,"Ženě také řekl: Rozmnožím bídy tvé, a počínání tvá: v bolesti roditi budeš syny, a pod mocí muže budeš, a on panovati bude nad tebou."
L 2:35,1,Evangelia,"tvou vlastní duší pronikne meč -, aby bylo zjeveno smýšlení mnohých srdcí.“"
J 14:1,1,Evangelia,"„Nermutiž se srdce vaše. Věříte v Boha, i ve mne věřte."
Mt 5:23,1,Evangelia,"Protož obětoval-li bys dar svůj na oltář, a tu bys se rozpomenul, že bratr tvůj má něco proti tobě:"
Sk 2:39,1,Nový zákon,"Vždyť vám platí to zaslíbení, i dítkám vašim a všem, kteří jsou v dáli, kolik jich koli povolá Pán Bůh náš.“"
L 6:36,1,Evangelia,"Protož buďte milosrdní, jako i Otec váš milosrdný jest."
1P 3:9,1,Nový zákon,"neodplacujíce zlého za zlé, ani zlořečenství za zlořečenství, ale naproti dobrořečíce: nebo k tomu povoláni ste, abyste požehnáním dědičně vládli."
Z 67:2,1,Starý zákon,"Bože, smiluj se nad námi, a požehnej nám, zasvěť oblíčej svůj nad námi, Sélah,"
J 6:55,1,Evangelia,"Kdo jí mé tělo a pije mou krev, má život věčný, a já ho vzkřísím v den poslední."
Mt 18:10,1,Evangelia,"„Hleďte, abyste nepohrdali nikým z těchto maličkých: neboť pravím vám, že andělé jejich v nebi stále patří na tvář Otce mého, jenž jest v nebesích."
Ez 34:10,1,Starý zákon,"Takto praví Panovník Hospodin: Aj, já jsem proti pastýřům těm, a budu vyhledávati stáda mého z ruky jejich, a zastavím jim pasení stáda, aby nepásli více ti pastýři samých sebe. Vytrhnu zajisté ovce své z úst jejich, aby jim nebyly za pokrm."
L 1:75,1,Evangelia,"V svatosti a v spravedlnosti před oblíčejem jeho, po všecky dny života svého."
Pr 31:12,1,Starý zákon,"Dobře činí jemu a ne zle, po všecky dny života svého."
Da 4:27,1,Starý zákon,"Mluvil král a řekl: Zdaliž toto není ten Babylon veliký, kterýž jsem já vystavěl mocí síly své, aby byl stolicí království k ozdobě slávy mé?"
Iz 49:4,1,Starý zákon,"Já pak řekl jsem: Nadarmo jsem pracoval, daremně a marně sílu svou jsem strávil. Ale však soud můj jestiť u Hospodina, a práce má u Boha mého."
Dt 19:7,1,Starý zákon,"Protož já přikazuji tobě, řka: Tři města oddělíš sobě."
1Ma 14:43,1,Deuterokanonické knihy,"aby pečoval o svatyni, aby ho všichni poslouchali, aby jeho jménem spisovány byly všecky listiny v zemi, aby se obláčel v šarlat a zlato,"
1K 1:25,1,Nový zákon,"Neboť, co je u Boha pošetilé, je moudřejší než lidé, a co je u Boha slabé, je silnější než lidé."
Gn 12:4,1,Starý zákon,"Tedy vyšel Abram, jakož byl přikázal jemu Pán, a šel s ním Lot: v sedmdesáti pěti letech byl Abram, když vycházel z Háran."
Mt 22:5,1,Evangelia,"Ale oni zanedbali: a odešli, jiný do dvoru svého, a jiný po kupectví svém:"
Ezd 10:12,1,Starý zákon,"Tu odpověděla všecka obec volajíc hlasem velikým: „Podle slova tvého k nám, tak se staň!"
Sk 1:9,1,Nový zákon,"A to pověděv, byl vyzdvižen před jejich zraky, a oblak vzal jej s očí jejich."
L 1:47,1,Evangelia,"a duch můj zaplesal v Bohu, Spasiteli mém,"
J 9:32,1,Evangelia,"Od věků není slýcháno, aby kdo otevřel oči slepého narozeného."
Ex 16:12,1,Starý zákon,"Slyšel jsem reptání synův Israelových; mluv k nim takto: Večer budete jísti maso, ráno pak budete nasyceni chlebem; a zvíte, že jsem já Hospodin, Bůh váš."
Fp 2:16,1,Nový zákon,"Slovo života zachovávajíce, ku poctivosti mé v den Kristův, že jsem ne nadarmo běžel, ani nadarmo pracoval."
Gn 50:23,1,Starý zákon,"Kteréžto věci když se staly, mluvil bratřím svým: Po smrti mé Bůh navštíví vás, a učiní, abyste vstoupili z země této, do země, kterouž přisáhl Abrahamovi, Izákovi, a Jákobovi."
L 21:32,1,Evangelia,"Vpravdě pravím vám: nepomine pokolení toto, až všecko se stane,"
Mt 24:34,1,Evangelia,"Vpravdě pravím vám: nepomine pokolení toto, až toto všecko se stane."
J 20:19,1,Evangelia,"Když, byl večer toho dne, neděle, a pro strach před židy dveře byly zavřeny (tam), kde byli učeníci (shromážděni), Ježíš přišel a postaviv se mezi ně řekl jim: „Pokoj vám.“"
2P 3:18,1,Nový zákon,Rozhojňujte se v milosti a v poznání našeho Pána a Spasitele Ježíše Krista. Jemu buď sláva nyní i v den věčnosti!
Ex 20:16/Dt 5:20,1,Desatero,Nepromluvíš proti bližnímu svému křivého svědectví.
L 2:31,1,Evangelia,kteréž si připravil před obličejem všech lidí:
Tob 4:7,1,Deuterokanonické knihy,"Ze svého majetku dávej almužnu a neodvracuj své tváře od žádného chuďasa, neboť pak neodvrátí se též od tebe tvář Hospodinova."
Tob 4:8,1,Deuterokanonické knihy,"Jak jen budeš moci, buď milosrdný."
Mt 25:45,1,Evangelia,"Tehdy odpoví jim: ,Vpravdě pravím vám: pokud jste to neučinili jednomu z nejmenších těchto, ani mně jste nečinili."
2Tm 3:12,1,Nový zákon,"A všickni kteříž chtějí pobožně živi býti v Kristu Ježíši, protivenství trpěti budou."
Gn 20:7,1,Starý zákon,"Nyní tedy navrať ženu muži jejímu, nebo prorok jest: a modliti se bude za tebe, a živ budeš: Pakli nebudeš chtíti nevrátiti, věz, že smrtí umřeš ty, i všecko což tvého jest."
L 7:8,1,Evangelia,"Nebo i já jsem člověk pod mocí postavený, maje pod sebou žoldnéře: a dím tomuto: Jdi, a jde; a jinému: Příď, a přijde; a služebníku svému: Učiň toto, a učiní."
R 12:19,1,Nový zákon,"nemstěte se sami, miláčkové, nýbrž dejte místo hněvu (Božímu), neboť jest psáno: „Mně (patří) pomsta, já odplatím, praví Hospodin.“ "
Gn 40:14,1,Starý zákon,"Vzpomeň si jen na mne, až se budeš míti dobře, a prokaž mi milost, že se přimluvíš za mne u faraona, aby mě vyvedl z tohoto žaláře;"
2Kr 6:12,1,Starý zákon,"Jeden ze služebníků jeho pravil: „Nikoli, pane můj, králi, ale Eliseus prorok, který je v Israeli, oznamuje králi israelskému všecka slova, která mluvíš v ložnici své!"""
2Kr 6:16,1,Starý zákon,"On však odpověděl: „Neboj se; neboť více jich s námi je nežli s nimi."""
1P 2:12,1,Nový zákon,"žijte mezi pohany řádně, aby, ačkoli vás pomlouvají jako pachatele zlých věcí, z vašich dobrých činů, jež budou pozorovati, vzdali Bohu slávu v den, kdy na ně shlédne. "
Sd 5:2,1,Starý zákon,"Pro pomstu učiněnou v Izraeli, a pro lid, kterýž se k tomu dobrovolně měl, dobrořečte Hospodinu."
Z 135:19,1,Starý zákon,"Dome Izraelský, dobrořečte Hospodinu; dome Aronův, dobrořečte Hospodinu."
